COG ID,Length (Mi),Functional Class,Route,Location,Speed,Lanes,Average Weekday Traffic 2018,Average Weekday Traffic 2019,Average Weekday Traffic 2020,Average Annual Daily Traffic 2018,Average Annual Daily Traffic 2019,Average Annual Daily Traffic 2020,AWDT21,AWDT22,ADT21,ADT22,VMT,VHT,VHD
26332,0.48300001,Urban Minor Arterial,OLD COORS RD., NORTH OF SAGE - SOUTH OF BRIDGE,40,4,13070,13252,10754,12326,12401,10054,13405,9936,12532,9377,4530,138,39
26352,0.259,Urban Major Collector,SAGE, EAST OF COORS - WEST OF OLD COORS RD.,35,2,5529,5606,4549,5041,5090,4068,5670,5171,5071,4625,1198,40,9
26520,0.39300001,Urban Minor Arterial,OLD COORS RD., NORTHEAST OF COORS - SOUTH OF SAGE,35,4,9337,9467,7682,8805,8859,7182,9576,8734,8952,8165,3209,112,32
26524,0.34200001,Urban Principal Arterial,COORS, NORTHWEST OLD COORS RD. - SOUTH OF SAGE,45,4,18221,17390,14112,17185,16188,13035,17591,19383,16338,17935,6134,181,58
26540,0.83600003,Urban Major Collector,SUNSET, NORTHEAST OF GOFF - SOUTH OF BRIDGE BLVD.,25,2,5754,5834,4734,5246,5297,4233,5901,5382,5276,4812,4023,198,53
26256,0.68099999,Urban Major Collector,GOFF, NORTHWEST OF SUNSET - SOUTHEAST OF TAPIA,30,2,8196,10193,8272,7473,9255,7397,10311,6949,9400,6300,4290,176,48
26576,0.99400002,Urban Major Collector,TAPIA BLVD., NORTH OF ARENAL - SOUTHWEST OF GOFF,25,2,2635,2672,2168,2402,2426,1939,2702,2464,2417,2204,2191,108,29
26588,0.62800002,Urban Major Collector,ATRISCO (SOUTH),NORTH OF ARENAL - SOUTH OF ROSENDA GARCIA RD.,25,2,2196,2227,1807,2002,2022,1616,2252,2054,2014,1837,1153,57,15
26590,0.56699997,Urban Major Collector,ATRISCO (SOUTH),NORTH OF ROSENDA GARCIA RD. - SOUTH OF BRIDGE BLVD.,25,2,3588,3638,2952,3271,3303,2640,3680,3356,3291,3002,1702,84,23
26255,0.05,Urban Major Collector,GOFF, NORTH OF TAPIA - SOUTHEAST OF BRIDGE BLVD.,30,2,14951,15752,12181,13704,14372,10892,15184,7391,13577,6701,335,14,4
26536,0.447,Urban Principal Arterial,ISLETA BLVD.,EAST OF LOPEAZ RD. - SOUTH OF HARDY,40,2,16016,16330,16846,15106,15202,15560,20998,19152,19502,17721,7921,258,82
26538,0.48199999,Urban Principal Arterial,ISLETA BLVD., NORTH OF HARDY - SOUTH OF BRIDGE,30,2,15924,18418,13244,15019,17145,12233,14387,14816,13362,13709,6608,224,19
25824,0.61400002,Urban Minor Arterial,OLD COORS RD.,NORTH OF BRIDGE - SOUTH OF GONZALES,40,4,18795,16168,13120,17725,15129,12266,16354,14916,15294,13949,8564,261,74
22333,0.62099999,Urban Major Collector,BOB MCCANNON,EAST OF RONDA DE LECHUSAS - WEST OF LADERA,25,2,6381,6570,5234,5818,5965,4680,6157,6236,5505,5575,3463,110,-1
26592,0.435,Urban Major Collector,ARENAL, EAST OF COORS - WEST OF ATRISCO,30,2,17917,18166,14742,16336,16494,13182,12746,11625,11620,10539,4584,178,42
26596,0.64999998,Urban Major Collector,ARENAL, EAST OF ATRISCO - WEST OF TAPIA,30,2,7338,11900,9657,6726,10805,8635,12037,12207,10974,11067,7194,278,65
26624,1.06900001,Urban Principal Arterial,COORS, NORTH OF BLAKE ROAD - SOUTH OF ARENAL,45,4,27470,27852,22602,25909,25928,20877,26431,24107,24548,22306,23845,690,213
26628,1.10800004,Urban Major Collector,TAPIA BLVD., NORTH OF BLAKE - SOUTH OF ARENAL,30,2,8008,8119,6589,7301,7372,5892,8213,7491,7344,6698,7421,305,82
26632,0.65200001,Urban Major Collector,BLAKE ROAD, EAST OF TAPIA - WEST OF ISLETA BLVD.,25,2,7542,7647,6205,6876,6943,5548,7735,7055,6916,6308,4113,191,45
26636,0.93800002,Urban Major Collector,BLAKE ROAD,EAST OF COORS - WEST OF JOE SANCHEZ RD.,30,2,11099,11693,9042,10172,10667,8085,11271,10280,10078,9192,0,0,0
26672,0.53600001,Urban Principal Arterial,RIO BRAVO BLVD.,EAST OF DEL RIO RD. - WEST OF ISLETA BLVD.,45,4,27827,26980,18750,26245,25116,17320,19454,17743,18068,16417,8800,220,44
26620,0.43799999,Urban Principal Arterial,ISLETA BLVD.,NORTH OF BLAKE RD. - SOUTH OF CENTRO FAMILAR BLVD.,40,2,19624,15672,17663,18509,14589,16315,22017,20081,20448,18580,8138,262,82
26656,1.25399995,Urban Principal Arterial,RIO BRAVO BLVD., EAST OF ISLETA BLVD. - WEST OF 2ND ST.,45,4,30260,30456,21335,28540,28352,19707,30200,31530,28727,29992,37610,887,63
26652,1.56500006,Urban Minor Arterial,2ND STREET, NORTH OF RIO BRAVO - SOUTH OF WOODWARD,35,2,10075,11215,7856,9501,10495,7345,10095,10540,9440,9856,15425,537,151
26812,0.85299999,Urban Major Collector,2ND STREET, NORTH OF EASTVIEW - SOUTH OF RIO BRAVO,45,2,7409,7457,5224,6755,6771,4671,6713,7009,6002,6266,5345,146,39
26796,0.792,Urban Major Collector,GUN CLUB ROAD, EAST OF COORS SOUTH - WEST OF SOUTHFIELD,30,2,5321,5395,4314,4851,4898,3858,5299,4833,4831,4382,3471,134,31
26804,0.85799998,Urban Major Collector,GUN CLUB ROAD, EAST OF SOUTHFIELD - WEST OF ISLETA BLVD.,30,2,5133,5204,4171,4680,4725,3730,5134,4683,4681,4246,3643,141,33
26808,0.31299999,Urban Principal Arterial,ISLETA BLVD., NORTH OF SUNSHINE - SOUTH OF GUN CLUB ROAD,40,2,10760,10142,8230,10148,9441,7602,10259,10145,9528,9387,2938,78,12
26824,0.82700002,Urban Principal Arterial,COORS, NORTH OF DON FELIPE ROAD - SOUTH OF GUN CLUB ROAD,55,4,19689,19470,16202,18570,18125,14966,19381,20160,18000,18654,15427,426,168
26840,1.11699998,Urban Principal Arterial,ISLETA BLVD., NORTH OF DON FELIPE ROAD - SOUTH OF SUNSHINE,40,2,12430,9312,7557,11723,8669,6980,9420,9229,8749,8539,9538,252,40
26844,1.44599998,Urban Major Collector,DON FELIPE ROAD, EAST OF COORS SOUTH - WEST OF ISLETA BLVD.,35,2,1762,1786,1449,1606,1622,1296,1806,1647,1615,1473,2133,71,16
26848,0.55900002,Urban Principal Arterial,COORS, NORTH OF PAJARITO - SOUTH OF DON FELIPE ROAD,55,4,14162,14359,11652,13357,13367,10763,14147,12903,13139,11939,6674,143,34
26868,0.398,Urban Principal Arterial,ISLETA BLVD., NORTH OF PAJARITO ROAD - SOUTH OF DON FELIPE ROAD,35,2,7662,6682,5422,7226,6220,5008,6759,6510,6277,6024,2398,63,1
26884,0.59799999,Urban Principal Arterial,ISLETA BLVD., NORTH OF RAYMAC - SOUTH OF PAJARITO ROAD,45,2,8504,6891,5310,8021,6415,4905,6265,6448,5819,5966,3568,86,14
26888,0.85900003,Urban Principal Arterial,COORS, NORTH OF RAYMAC - SOUTH OF PAJARITO,55,4,12401,13021,10566,11696,12121,9760,13170,12012,12232,11156,9583,205,48
26858,1.28699994,Urban Major Collector,RAYMAC, EAST OF COORS - WEST OF ISLETA,35,2,2743,2781,2257,2501,2525,2018,2813,2566,2515,2294,2952,98,23
26856,1.30999994,Urban Major Collector,PAJARITO ROAD, EAST OF COORS - WEST OF ISLETA BLVD.,35,2,1258,1275,1035,1147,1158,925,1290,1177,1153,1052,1377,46,11
27016,0.38299999,Urban Principal Arterial,COORS, NORTH OF MALPAIS - SOUTH OF LAS PADILLAS,55,4,7990,8754,7104,7536,8149,6562,8855,9271,8224,8578,3285,70,16
27026,1.04999995,Urban Principal Arterial,COORS,NORTH OF LAS PADILLAS - SOUTH OF POWERS,55,4,9339,9469,7684,8808,8815,7097,9578,10453,8846,9672,10156,218,51
26912,0.884,Urban Principal Arterial,ISLETA BLVD.,NORTH OF LOS PADILLAS - SOUTH OF CHERRY TREE LN.,45,2,7536,7080,5745,7108,6591,5306,7161,6531,6651,6066,5361,131,24
22248,0.12,Urban Local,QUAIL, EAST OF ATRISCO (NORTH) - WEST OF COORS,25,2,11511,11705,9442,10633,10813,8443,11107,11249,9932,10059,0,0,0
20972,0.31999999,Urban Major Collector,TAYLOR RANCH RD., N.W. OF GOLF COURSE (LA ORILLA) - SOUTH OF HOMESTEAD CIR. (,35,4,6246,6431,5123,5695,5839,4581,6026,6103,5389,5458,1747,56,9
20980,0.80000001,Urban Major Collector,LA ORILLA, EAST OF TAYLOR RANCH RD. - WEST OF COORS,35,2,5327,5485,4370,4857,4980,3907,5140,4955,4596,4492,3593,119,28
21292,0.15000001,Urban Major Collector,DELLYNE, EAST OF UNSER - WEST OF GOLDEN,35,2,4044,4164,3750,3687,3781,3353,4411,4467,4021,4050,607,20,5
21324,0.234,Urban Major Collector,DELLYNE, EAST OF VALLE VISTA - WEST OF COORS,35,2,8766,9026,7325,7992,8195,6550,7144,7719,6513,6998,1638,54,13
21325,0.75199997,Urban Major Collector,DELLYNE, EAST OF GOLDEN - WEST OF VALLE VISTA,35,2,5786,5891,5660,5275,5348,5061,6593,6040,6011,5476,4117,137,32
20752,0.54100001,Urban Major Collector,CALLE NORTENA, EAST OF TAYLOR RANCH ROAD - WEST OF GOLF COURSE ROAD,35,2,8729,8988,7160,7959,8161,6402,8422,8530,7531,7627,4127,137,32
20524,0.72399998,Urban Minor Arterial,PARADISE BLVD., EAST OF GOLF COURSE - WEST OF EAGLE RANCH RD.,40,2,21288,21920,17462,20076,20512,16325,22126,22409,20691,21148,15312,431,87
20260,0.74800003,Urban Major Collector,IRVING, EAST OF LA PAZ - WEST OF UNSER,25,2,6050,5905,4588,5516,5362,4102,5421,5728,4942,5193,3883,180,42
20344,0.44499999,Urban Minor Arterial,IRVING, EAST OF GOLF COURSE - WEST OF CARDINAL,35,2,15649,16113,12836,14758,15078,12000,15054,15246,14078,14388,6403,206,42
20146,0.903,Urban Minor Arterial,IRVING,EAST OF CARDINAL - NORTH OF CONGRESS,35,2,17910,18441,14691,16890,17256,13735,17281,17151,16157,16186,14615,511,144
20428,0.18700001,Urban Minor Arterial,IRVING, EAST OF EAGLE RANCH RD - WEST OF COORS,40,4,19688,20272,16149,18567,18970,15098,18971,19214,17741,18133,3391,95,19
20968,1.27199996,Urban Minor Arterial,GOLF COURSE ROAD, NORTH OF LA ORILLA - SOUTH OF CALLE NORTENA,40,4,17668,18192,14492,16662,17023,13549,15958,16162,14924,15253,19402,593,167
21316,0.78600001,Urban Minor Arterial,LAYTON/VENTURA, NORTHWEST OF EUBANK - SOUTHEAST OF ACADEMY,25,2,6973,6959,5490,6632,6619,5133,6548,6850,6122,6405,0,0,0
26580,0.317,Urban Principal Arterial,COORS, NORTH OF ARENAL - SOUTH OF OLD COORS RD.,45,4,30296,29400,23858,28574,27369,22037,29739,25977,27620,24036,7619,230,78
26692,0.36000001,Urban Principal Arterial,RIO BRAVO BLVD.,EAST OF PRINCE RD. - WEST OF BROADWAY,45,4,31023,31485,24142,29260,29310,22299,28941,34343,26879,31777,11440,350,121
24675,0.066,Urban Minor Arterial,GOLD, EAST OF 3RD ST. - WEST OF 2ND ST.,25,2,2805,2717,1845,2645,2542,1725,2292,2327,2143,2175,144,6,1
20984,0.51099998,Urban Principal Arterial,WYOMING,NORTH OF SAN ANTONIO - SOUTH OF SAN FRANCISCO (S.),40,4,24730,25279,19023,23324,23532,17571,25362,26533,23555,24550,12545,344,65
20985,0.048,Urban Principal Arterial,WYOMING,NORTH OF SAN FRANCISCO (S.) - SOUTH OF SAN FRANCISCO (N.),40,6,28288,28916,21760,26680,26918,20099,25953,21703,23972,20081,964,26,5
20856,0.54799998,Urban Minor Arterial,LAYTON/VENTURA, NORTH OF HARPER RD. - SOUTH OF SAN FRANCISCO (N.),40,4,11847,12110,8612,11172,11332,8051,9673,10120,9046,9551,5233,160,45
20857,0.098,Urban Minor Arterial,LAYTON/VENTURA, NORTH OF HARPER RD. - SOUTH OF SAN FRANCISCO (N.),40,4,10294,10523,7919,9708,9847,7403,9195,9620,8599,9079,890,27,8
25421,0.27200001,Urban Principal Arterial,CENTRAL, EAST OF 75TH - WEST OF AIRPORT,50,4,26675,28103,21733,24245,24945,20074,19887,18138,18470,16783,4565,132,49
25420,0.22,Urban Principal Arterial,CENTRAL, EAST OF AIRPORT - WEST OF COORS,50,4,16008,16231,13171,15098,15110,12166,17650,16098,16392,14895,3277,113,53
24984,0.068,Urban Minor Arterial,GOLD,EAST OF 5TH ST. - WEST OF 4TH ST.,25,2,4925,2544,1727,4645,2381,1615,2146,2178,2007,2037,138,6,1
24985,0.069,Urban Minor Arterial,GOLD,EAST OF 4TH ST. - WEST OF 3RD ST.,25,2,2335,2262,1536,2202,2117,1436,1908,1937,1784,1811,125,6,1
24132,0.34099999,Urban Interstate,I-40 EBD, UNSER OFF RAMP - UNSER ON RAMP 1,65,2,30721,31231,27233,29570,30061,25948,31182,31088,29710,29621,10101,151,1
22592,0.34900001,Urban Minor Arterial,RIO GRANDE BLVD., NORTH OF I-40 N. RAMPS - SOUTH OF MENAUL,35,4,24339,24497,17160,22953,22923,16043,20342,21238,19023,20043,6995,244,69
22652,0.29300001,Urban Minor Arterial,6TH STREET, N. OF I-40 N. FRONTAGE RD. - SOUTH OF MENAUL,30,5,11372,11446,8018,10724,10711,7496,13275,13860,12414,13080,3832,155,37
25956,0.38499999,Urban Principal Arterial,JUAN TABO, NORTH OF CENTRAL - SOUTH OF I-40 S. RAMPS,40,6,30512,30436,22961,28778,28333,21208,30786,31189,28592,28858,11110,385,138
26056,0.237,Urban Interstate On-Ramp,A. C. CHAVEZ INTCH., I-25 SBD ON RAMP,45,1,2537,2553,1651,2313,2318,1476,2121,2214,1934,2007,476,17,7
26032,0.178,Urban Interstate Off-Ramp,A. C. CHAVEZ INTCH., I-25 NBD OFF RAMP,45,1,2353,2347,1442,2145,2131,1289,1708,1730,1557,1568,279,6,1
25416,0.066,Urban Principal Arterial,LEAD, E. OF I25 W. FRONT. RD.(LOCUST) - WEST OF I-25 E. FRONT. RD,30,3,8622,8601,6489,8132,8007,5994,7687,7788,7100,7193,475,20,6
24848,0.041,Urban Interstate Frontage,OAK, NORTH OF I-25 OFF RAMP - SOUTH OF MARTIN LUTHER KING JR,35,3,8135,8115,6122,7417,7368,5474,7252,8272,6484,7499,307,12,4
25060,0.17299999,Urban Interstate Frontage,LOCUST, NORTH OF CENTRAL - SOUTH OF MARTIN LUTHER KING JR,35,2,14480,14026,9524,13202,12735,8516,10238,10393,9334,9422,1630,47,9
23020,0.077,Urban Minor Arterial,RIO GRANDE BLVD., NORTH OF I-40 S. RAMPS - SOUTH OF I-40 N. RAMPS,35,4,26382,26553,18601,24880,24847,17390,33874,35366,31678,33376,2570,89,25
22724,0.094,Urban Minor Arterial,12TH STREET, N. OF I-40 S. FRONTAGE RD. - S. OF I-40 N. FRONTAGE RD.,30,4,15915,16018,11221,15009,14989,10490,13917,14530,13015,13712,1289,52,15
23136,0.44100001,Urban Principal Arterial,BROADWAY,NORTH OF ODELIA - I-40 UNDERPASS,35,2,11376,11019,7482,10729,10258,6911,9296,9437,8587,8717,3844,114,6
25952,0.06,Urban Principal Arterial,AVENIDA CESAR CHAVEZ, EAST OF I-25 W. RAMPS - WEST OF I-25 E. RAMPS,35,4,25902,27504,20749,24430,25604,19165,24578,24899,22827,23125,1387,55,21
25496,0.068,Urban Principal Arterial,COAL, E. OF I25 W. FRONT. RD.(LOCUST) - WEST OF I-25 E. FRONT. RD,35,3,13975,13536,9702,13181,12601,8961,11327,11498,10520,10639,724,29,9
25492,0.069,Urban Interstate Frontage,OAK, NORTH OF COAL - SOUTH OF LEAD,35,2,4871,4859,3666,4441,4412,3278,4343,4400,3883,3934,271,10,3
25308,0.18099999,Urban Interstate Frontage,OAK, NORTH OF I-25 ON RAMP - SOUTH OF CENTRAL,35,2,2828,3246,2449,2578,2947,2190,2901,2939,2645,2680,485,19,6
25412,0.03,Urban Interstate Frontage,OAK, NORTH OF LEAD - SOUTH OF I-25 ON RAMP,35,2,7473,7495,5671,6914,6935,5071,6718,6806,6007,6086,0,0,0
25444,0.068,Urban Interstate Frontage,LOCUST, NORTH OF COAL - SOUTH OF LEAD,35,2,7958,7708,5234,7256,6999,4680,6503,7714,5815,6993,476,14,3
25092,0.068,Urban Principal Arterial,CENTRAL, E. OF I25 W. FRONT. RD.(LOCUST) - WEST OF I-25 E. FRONT. RD,30,4,18223,18178,13714,17187,16922,12667,16245,14221,15005,13158,895,35,10
23712,0.289,Urban Minor Arterial,INDIAN SCHOOL, I-25 OVERPASS - WEST OF UNIVERSITY,40,4,9376,9404,7114,8915,8941,6651,8427,8537,7879,7982,2297,69,18
23700,0.193,Urban Minor Arterial,INDIAN SCHOOL, EAST OF LOCUST - I-25 OVERPASS,35,4,7680,7439,5816,7243,6961,5437,7226,7335,6757,6922,1336,32,2
27028,1.09399998,Urban Major Collector,LOS PADILLAS, EAST OF COORS - WEST OF ISLETA,25,2,1996,2024,1642,1820,1838,1468,2047,1867,1830,1669,1827,85,20
23420,0.36500001,Urban Major Collector,ILLIF, EAST OF COORS - WEST OF ATRISCO (NORTH),30,2,9173,9301,7548,8363,8445,6749,9409,10441,8413,9466,3455,134,31
23616,0.48800001,Urban Major Collector,HANOVER, EAST OF COORS - WEST OF ATRISCO,30,2,5270,5343,4336,4805,4851,3877,5405,4917,4833,4458,2176,84,20
25076,0.20100001,Urban Minor Collector,ALCALDE,NORTHEAST OF TINGLEY - SOUTHWEST OF COAL,25,2,3710,3676,2496,3383,3338,2232,3101,3148,2827,2870,577,23,5
25224,0.138,Urban Minor Collector,COAL, EAST OF 12TH ST. - WEST OF 10TH ST.,25,2,3184,3084,2094,2903,2800,1872,2602,2641,2326,2361,326,13,3
25120,0.13699999,Urban Minor Collector,LEAD, EAST OF 12TH ST. - WEST OF 10TH ST.,25,2,4826,4675,3174,4400,4245,2838,3944,4004,3526,3579,490,20,4
25121,0.13600001,Urban Major Collector,LEAD, EAST OF 10TH ST. - WEST OF 8TH ST.,30,2,3349,3450,2154,3098,3192,1926,2676,2717,2393,2429,330,15,6
25225,0.13500001,Urban Major Collector,COAL, EAST OF 10TH ST. - WEST OF 8TH ST.,25,2,3456,2953,2005,3195,2681,1793,2491,2529,2271,2305,311,16,6
25096,0.273,Urban Major Collector,10TH STREET, NORTH OF LEAD - SOUTH OF CENTRAL,25,2,1920,1860,1263,1751,1689,1129,1569,1593,1403,1424,389,19,5
25097,0.067,Urban Major Collector,10TH STREET, NORTH OF COAL - SOUTH OF LEAD,25,2,1863,1920,1198,1720,1770,1071,1488,1511,1331,1351,91,4,1
20648,0.81599998,Urban Minor Arterial,EDITH BLVD., NORTH OF EL PUEBLO - SOUTH OF ALAMEDA BLVD.,35,2,4257,4351,2959,4015,4071,2766,3787,4054,3540,3790,3093,108,31
25036,0.699,Urban Principal Arterial,CENTRAL, EAST OF COORS - WEST OF YUCCA,40,4,30739,20940,16993,28992,19493,15696,21182,25664,19673,23746,16599,519,151
25034,0.039,Urban Principal Arterial,CENTRAL, EAST OF YUCCA - WEST OF OLD COORS RD.,40,4,29948,20297,16471,28246,18895,15214,20531,18726,19068,17391,678,22,7
21400,0.315,Urban Principal Arterial,EUBANK, NORTH OF SPAIN - SOUTH OF CAMINO DEL SOL,35,4,25637,26815,20179,24180,24962,18639,24068,24906,22353,23045,7259,206,11
25048,0.31999999,Urban Principal Arterial,UNSER BLVD., NORTH OF BLUEWATER - SOUTH OF LOS VOLCANES,45,4,30106,30525,24770,28395,28416,22880,33912,30930,31496,28619,9158,284,101
25050,0.38800001,Urban Principal Arterial,UNSER BLVD., NORTH OF CENTRAL - SOUTH OF BLUEWATER,45,4,26785,27158,22038,25262,25281,20356,30050,27408,27909,25360,9840,313,116
22239,0.215,Urban Major Collector,REDLANDS, EAST OF LADERA - WEST OF ATRISCO,25,2,3603,3710,2956,3285,3369,2643,3477,5152,3109,4671,1004,47,11
19124,0.42899999,Urban Interstate,I-25 SBD, ALGODONES ON RAMP - ALGODONES OFF RAMP,75,2,19911,20242,17565,19990,20322,16736,20112,19655,18934,18845,8085,112,11
19132,0.419,Urban Interstate,I-25 NBD, ALGODONES OFF RAMP - ALGODONES ON RAMP,75,2,29363,29850,18250,29131,29615,17389,20896,20006,19672,19182,8038,111,11
20525,0.72000003,Urban Minor Arterial,GOLF COURSE ROAD, NORTH OF PASEO DEL NORTE - SOUTH OF PARADISE BLVD.,40,4,25535,26292,20946,24081,24604,19582,22143,22426,20707,21165,15237,466,132
24660,0.31200001,Urban Principal Arterial,MARTIN LUTHER KING JR, EAST OF 2ND ST - SOUTHWEST OF BROADWAY,25,1,3040,2945,2000,2867,2742,1847,2485,2523,2295,2330,727,36,9
28594,0.067,Urban Major Collector,CENTRAL, EAST OF 6TH - WEST OF 5TH,30,2,10687,7819,5309,9744,7099,4747,6596,6696,6014,6105,409,21,9
28595,0.067,Urban Major Collector,CENTRAL, EAST OF 5TH - WEST OF 4TH,30,2,10980,13206,8967,10011,11991,8018,11141,7650,10157,6935,465,30,17
28596,0.071,Urban Major Collector,CENTRAL,EAST OF 4TH - WEST OF 3RD,30,2,11967,12032,7871,10911,10863,7038,8466,8594,7718,7791,553,36,20
28597,0.067,Urban Major Collector,CENTRAL,EAST OF 3RD - WEST OF 2ND,30,2,12106,11743,7974,11038,10662,7130,9907,7874,9032,7138,478,30,16
28598,0.07,Urban Major Collector,CENTRAL,EAST OF 2ND - WEST OF 1ST,30,2,10076,9401,6383,9187,8536,5707,7931,8051,7231,7340,514,27,12
23418,0.36500001,Urban Major Collector,UPTOWN BLVD., EAST OF SAN PEDRO - WEST OF AMERICAS PKWY,30,4,4556,4545,3429,4154,4127,3066,4062,4115,3632,3679,1342,52,12
20007,0.16500001,Urban Major Collector,UPTOWN BLVD., EAST OF AMERICAS PKWY - WEST OF LOUISIANA,30,4,3662,3649,2753,3338,3313,2462,3261,3304,2916,2954,487,19,4
19134,0.64999998,Urban Interstate,I-25 NBD, ALGODONES ON RAMP - SAN FELIPE RES. LINE,75,2,30010,30508,18642,29728,30221,17762,21345,21281,20337,20276,13179,185,20
19126,0.648,Urban Interstate,I-25 SBD, ALGODONES OFF RAMP - SAN FELIPE RES. LINE,75,2,20516,20857,17161,20544,20885,16351,19649,19590,18722,18666,12096,170,19
10455,0.62300003,Rural Interstate,I-25 SBD, SAN FELIPE ON RAMP - SAN FELIPE OFF RAMP,75,2,20020,20352,21350,20188,20523,21205,24360,22244,24208,22111,13775,193,21
10450,3.34699988,Rural Interstate,I-25 SBD, SAN FELIPE RES. LINE - SAN FELIPE ON RAMP,75,2,20516,20857,18103,20544,20885,17980,20656,24112,20515,23948,80154,1126,124
10475,0.442,Rural Interstate,I-25 SBD, SANTO DOMINGO ON RAMP - TO SANTO DOMINGO OFF RAMP,75,2,20010,20342,18737,20228,20564,18610,21379,20656,21245,20533,9076,127,13
10400,3.421,Rural Interstate,I-25 NBD, SAN FELIPE RES. LINE-SAN FELIPE OFF RAMP,75,2,30010,30508,18556,29728,30221,18430,21172,24715,21029,24548,83979,1178,129
10410,0.57700002,Rural Interstate,I-25 NBD, SAN FELIPE OFF RAMP -SAN FELIPE ON RAMP,75,2,28740,29217,19489,28607,29082,19357,22237,25958,22098,25795,14884,205,19
10415,4.53999996,Rural Interstate,I-25 NBD, SAN FELIPE ON RAMP -BUDAGHERS OFF RAMP,75,2,23814,24209,21013,23846,24242,20871,23976,27988,23814,27799,126203,1781,204
10420,0.50300002,Rural Interstate,I-25 NBD, BUDAGHERS OFF RAMP - BUDAGHERS ON RAMP,75,2,23587,23979,19880,23631,24023,19745,22683,21800,22541,21670,10900,152,16
10470,1.27199996,Rural Interstate,I-25 SBD, BUDAGHERS OFF RAMP - SANTO DOMINGO ON RAMP,75,2,22233,22602,20399,22254,22623,20261,23275,21456,23129,21328,27129,378,38
10425,1.14600003,Rural Interstate,I-25 NBD, BUDAGHERS ON RAMP - SANTO DOMINGO OFF RAMP,75,2,23650,24043,21625,23677,24070,21478,24674,28803,24520,28623,32802,458,48
10430,0.542,Rural Interstate,I-25 NBD, SANTO DOMINGO OFF RAMP - SANTO DOMINGO ON RAMP,75,2,20637,20980,18688,20812,21157,18561,21323,20758,21190,20634,11184,155,15
10465,0.44800001,Rural Interstate,I-25 SBD, BUDAGHERS ON RAMP - BUDAGHERS OFF RAMP,75,2,22089,22456,19145,22124,22491,19015,21844,23420,21707,23280,10429,144,14
10460,4.56699991,Rural Interstate,I-25 SBD, SAN FELIPE OFF RAMP - BUDAGHERS ON RAMP,75,2,22145,22513,19540,22175,22543,19408,22295,26025,22145,25850,118057,1642,167
40570,0.685,Rural Interstate,I-40 EBD, WAGON WHEEL OFF RAMP - WAGON WHEEL ON RAMP,75,2,13738,13966,8361,13767,13996,8304,9540,17271,9475,17168,11760,169,22
45070,0.68400002,Rural Interstate,I-40 WBD, WAGON WHEEL ON RAMP - WAGON WHEEL OFF RAMP,75,2,11384,11573,8177,11429,11619,8122,9330,18389,9267,18279,12503,179,22
26552,0.49599999,Urban Principal Arterial,ISLETA BLVD.,EAST OF ARENAL - WEST OF LOPEZ RD.,35,2,19895,16987,13785,18764,15813,12733,17183,15245,15959,14106,6997,244,64
26572,0.62900001,Urban Major Collector,ARENAL, EAST OF TAPIA - WEST OF ISLETA/GOFF,30,4,11387,11545,8577,10382,10483,7669,9704,8851,8847,8024,5047,195,46
26560,0.094,Urban Major Collector,GOFF, NORTH OF ARENAL/ISLETA - SOUTH OF SUNSET,30,4,15096,15306,12421,13764,13897,11106,15483,12797,13844,11602,1091,45,12
21871,0.086,Urban Major Collector,ALEXANDER, NORTH OF MONTBEL LOOP - SOUTH OF RENIASSANCE (SOUTH),35,4,8773,8830,6140,7999,8017,5490,7833,8178,7141,7414,638,22,6
21111,0.301,Urban Major Collector,ALEXANDER, NORTH OF RENIASSANCE (SOUTH) - SOUTH OF RENIASSANCE (NORTH),35,4,5458,5493,3848,4976,4987,3441,4945,5163,4422,4617,1390,49,13
26665,0.27000001,Urban Principal Arterial,ISLETA BLVD.,NORTH OF RIO BRAVO - SOUTH OF BARCELONA,40,4,20116,21965,17154,18973,20447,15845,20547,18740,19083,17340,4682,186,82
26668,0.52700001,Urban Principal Arterial,ISLETA BLVD.,NORTH OF BARCELONA - SOUTH OF BLAKE RD.,40,2,16309,16536,15562,15382,15393,14374,22068,20127,20496,18623,9814,294,76
26683,0.53799999,Urban Major Collector,BARCELONA RD.,EAST OF DEL RIO RD. - WEST OF ISLETA BLVD.,30,2,2733,2771,2249,2492,2516,2011,2803,2557,2507,2287,1230,48,11
23270,0.88700002,Urban Principal Arterial,UNSER BLVD., NORTH OF WESTERN TRAIL - SOUTH OF DELLYNE,45,4,27809,31691,24944,26228,29501,23040,28342,30681,26322,28388,25180,592,33
